ID,Raw Text,Text,Lemmata,Character Count,Word Count
628,"παῖδα Ξειναγόρα καὶ Πραξα̣-
γόρας ἐσορᾷς με / τὸν μύσ-
την Δηοῦς, Ξειναγόραν
ὄνομα.",παῖδα Ξειναγόρα καὶ Πραξαγόρας ἐσορᾷς με τὸν μύστην Δηοῦς Ξειναγόραν ὄνομα,παῖς ξειναγόρης καὶ πραξαγόρη εἰσοράω ἐγώ τὸν μύστης δηώ ξειναγόρης ὄνομα,64,11
629,"[— — — — — — — — — —]
[․․․․․10․․․․․]εως̣ [καὶ ἐπιτρό]-
[που τοῦ] ἱερωτάτου τα̣[μιείου]
[τῆς Ἀσ]ί̣ας καὶ τὴν καθέ[δραν ἔ]-
[χοντ]ος ἐν τῇ βασιλευο[ύσῃ πό]-
[λει Ῥ]ωμαίων τοῦ σο̣[φιστοῦ]
[τὴν] γυναῖκα, τῆς εἰ[ς τὴν]
[πατ]ρίδα καὶ τὸν ἄνδ[ρα εὐ]-
[νοία]ς · Λικ(ίννιος) · Καλλιστόμ̣[αχος]
[vac.] τὴν ἀδελφὴν [vac.]
[vv τ]ὴν προτήθην̣ [vac.]
[․․ο]ς Κλ(αύδιος) Καλλιστόμα[χος].",εως καὶ ἐπιτρόπου τοῦ ἱερωτάτου ταμιείου τῆς Ἀσίας καὶ τὴν καθέδραν ἔχοντος ἐν τῇ βασιλευούσῃ πό λει Ῥωμαίων τοῦ σοφιστοῦ τὴν γυναῖκα τῆς εἰς τὴν πατρίδα καὶ τὸν ἄνδρα εὐνοίας Λικίννιος Καλλιστόμαχος τὴν ἀδελφὴν τὴν προτήθην ος Κλαύδιος Καλλιστόμαχος,εως καὶ ἐπίτροπος ὁ ἱερός ταμιεῖον ὁ ἄσιος καὶ τὴν καθέδρα ἔχω ἐν ὁ βασιλεύω πό λει ῥωμαίων ὁ σοφιστής τὴν γυνή ὁ εἰς τὴν πατρίς καὶ τὸν ἀνήρ εὔνοια λικίννιος καλλιστόμαχος τὴν ἀδελφὴν τὴν προτήθην ος κλαύδιος καλλιστόμαχος,212,39
630,"〚— — — — — — — — — — — —〛
[οἰκεῖ]ον [τ]ῶν μεγίστων καὶ θει-
[οτάτ]ων αὐτοκρατόρων · Λ(ουκίου) · Σεπτι-
[μίου] Σεουήρου Εὐσεβοῦς Περ-
[τίνακος] Σεβαστοῦ καὶ · Μ(άρκου) · Αὐρηλίου
[Ἀντων]‵είν′ου καὶ · Π(οπλίου) · Σεπτιμίου Γέτα
[Καίσαρο]ς δὶς ὕπατον Φούλβιον
〚[Πλαυτιαν]ὸν πρ[ο]στάτην καὶ ε[ὐ]〛-
[εργέτη]ν̣  ἡ πόλις.",οἰκεῖον τῶν μεγίστων καὶ θειοτάτων αὐτοκρατόρων Λουκίου Σεπτιμίου Σεουήρου Εὐσεβοῦς Περ τίνακος Σεβαστοῦ καὶ Μάρκου Αὐρηλίου Ἀντωνείνου καὶ Ποπλίου Σεπτιμίου Γέτα Καίσαρος δὶς ὕπατον Φούλβιον Πλαυτιανὸν προστάτην καὶ εὐεργέτην ἡ πόλις,οἰκέω ὁ μέγας καὶ θεῖος αὐτοκράτωρ λούκιος σεπτιμίου σεουήρου εὐσεβής πέρ τίνακος σεβαστός καὶ μάρκος αὐρηλίου ἀντωνείνου καὶ πόπλιος σεπτιμίου γέτα καῖσαρ δὶς ὕπατος φούλβιον πλαυτιανὸν προίστημι καὶ εὐεργέτης ὁ πόλις,204,31
631,"ἱεροφάντης
Ἀπολινάριος {²⁶Ἀπολλινάριος}²⁶.",ἱεροφάντης Ἀπολινάριος Ἀπολλινάριος,ἱεροφαντέω ἀπολινάριος ἀπολλινάριος,33,3
632,"ἡ ἐξ Ἀρείου πάγου
βουλὴ καὶ ἡ βουλὴ
τῶν · Φ · καὶ ὁ̣ δῆμος
ὁ Ἀθηναίων Κλαυδί-
αν Μενάνδραν, Κλαυ-
δίου Φιλίππο̣υ τοῦ
δᾳδο̣υχήσαντο̣ς θ̣υγατέ-
ρα, Κλαυ(δίου) Δημοστράτου ἔγ-
γονον, Αἰλ(ίου) Πραξαγόρου ἀ-
πόγονον, ἀρετῆς ἕνεκεν.",ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Κλαυδί αν Μενάνδραν Κλαυδίου Φιλίππου τοῦ δᾳδουχήσαντος θυγατέρα Κλαυδίου Δημοστράτου ἔγγονον Αἰλίου Πραξαγόρου ἀ πόγονον ἀρετῆς ἕνεκεν,ὁ ἐκ ἄρειος πάγος βουλὴ καὶ ὁ βουλὴ ὁ φ καὶ ὁ δῆμος ὁ ἀθηναῖος κλαυδί αν μενάνδραν κλαύδιος φίλιππος ὁ δαιδουχέω θυγάτηρ κλαύδιος δημόστρατος ἔγγονος αἰλίου πραξαγόρου ἀ πόγονον ἀρετάω ἕνεκα,169,32
633,"[․․․․․․c.12․․․․․․]ίαν Ῥουφεῖναν [❦] Ἰούλ(ιος) ❦ Μουσώνιος
[κῆρυξ τ]ῆ[ς] ἐξ Ἀρε̣ίου πάγου βουλῆ[ς], στρατηγὸς ἐπὶ τοὺς
[ὁπλίτας], ἀγωνοθέτης Ὀλυμπ̣[ι]είων, Διὸς Ὀλυμπί-
[%⁸⁰ου ἱερεὺ]ς Ἀθ̣ήνησιν, φαιδυντὴ̣ς ἐν Ὀλυμπίᾳ v
[❦               ] τὴ̣ν ἀρίστην γυνα̣ῖκα      ❦
[❦         Ἰουλ]ίου Ἱεροκήρυκ[ο]ς̣ μητέρα. ❦",ίαν Ῥουφεῖναν Ἰούλιος Μουσώνιος κῆρυξ τῆς ἐξ Ἀρείου πάγου βουλῆς στρατηγὸς ἐπὶ τοὺς ὁπλίτας ἀγωνοθέτης Ὀλυμπιείων Διὸς Ὀλυμπίου ἱερεὺς Ἀθήνησιν φαιδυντὴς ἐν Ὀλυμπίᾳ τὴν ἀρίστην γυναῖκα Ἰουλίου Ἱεροκήρυκος μητέρα,κερατέα ῥουφεῖναν ἰούλιος μουσώνιος κήρυξ ὁ ἐκ ἄρειος πάγος βουλή στρατηγὸς ἐπὶ τοὺς ὁπλίτης ἀγωνοθετέω ὀλυμπιείων διὸς ὀλυμπίας ἱερεὺς ἀθήνευς φαιδυντὴς ἐν ὀλυμπίας τὴν ἀριστάω γυνή ἰούλιος ἱεροκῆρυξ μήτηρ,183,29
634,"Πτολεμαῖον Σε-
ρήνου φοινικάρχου
υἱὸν Γαζαῖον καὶ ἄ̣λ-
λων πόλεων πολίτην
εὐνοίας ἕνεκεν τῆς εἰς τὴν
πόλιν καὶ ἀρετῆς καὶ τῆς π̣[ε]-
ρὶ λόγους ἀσκήσεως ἀμει-
βόμενοι ἀνέστησαν οἱ σεμνό-
τατοι Ἀρεοπαγῖται παρὰ ταῖς
Θεαῖς.",Πτολεμαῖον Σερήνου φοινικάρχου υἱὸν Γαζαῖον καὶ ἄλλων πόλεων πολίτην εὐνοίας ἕνεκεν τῆς εἰς τὴν πόλιν καὶ ἀρετῆς καὶ τῆς περὶ λόγους ἀσκήσεως ἀμειβόμενοι ἀνέστησαν οἱ σεμνότατοι Ἀρεοπαγῖται παρὰ ταῖς Θεαῖς,πτολεμαῖος σερήνου φοινικάρχου υἱὸν γαζαῖον καὶ ἄλλος πολύς πολίτης εὔνοια ἕνεκα ὁ εἰς τὴν πόλις καὶ ἀρετάω καὶ ὁ περὶ λογόω ἄσκησις ἀμείβω ἀνίστημι ὁ σεμνός ἀρεοπαγῖται παρὰ ὁ θεά,176,30
635,"κατὰ τὸ ἐπε-
ρώτημα τῶν σ<ε>-
μνοτάτων Ἀ-
ρεοπαγειτῶν
τὴν ἀφ’ ἑστίας
Αὐρ(ηλίαν) Μάγναν
τὴν καὶ Ἑρμιό-
νην οἱ γονεῖς
Αὐρ(ήλιος) Ἐπαφρό-
δειτος Ἀσκλη-
πιάδου Πιτθεὺς
καὶ Αὐρ(ηλία) Μάγνα Ͻ
ἐκ Πιτθέων.",κατὰ τὸ ἐπερώτημα τῶν σεμνοτάτων Ἀρεοπαγειτῶν τὴν ἀφ ἑστίας Αὐρηλίαν Μάγναν τὴν καὶ Ἑρμιόνην οἱ γονεῖς Αὐρήλιος Ἐπαφρό δειτος Ἀσκληπιάδου Πιτθεὺς καὶ Αὐρηλία Μάγνα ἐκ Πιτθέων,κατὰ τὸ ἐπερώτημα ὁ σεμνός ἀρεοπαγειτῶν τὴν ἀφ ἑστιάω αὐρηλίαν μάγναν τὴν καὶ ἑρμιόνη ὁ γονάω αὐρήλιος ἐπαφρό δειτος ἀσκληπιάδαι πιτθεὺς καὶ αὐρηλία μάγνα ἐκ πιτθεύς,149,26
636,"vacat 0.11 m.
κατὰ τὸ [ἐπερώτημα] τῆς
σεμνο[τάτης β]ουλῆς
τῶν Φ · τ[ὴν ἀφ’] ἑστίας
Αὐρ(ηλίαν) Παραμ̣[όν]α̣ν Αὐρ(ηλίου)
Παραμόνου θυγατέρα
〚․․․〛 Λαμπτρέως, μη-
τρὸς δὲ Αὐρηλίας
Δηιδαμείας.
vacat 0.42 m.",κατὰ τὸ ἐπερώτημα τῆς σεμνοτάτης βουλῆς τῶν Φ τὴν ἀφ ἑστίας Αὐρηλίαν Παραμόναν Αὐρηλίου Παραμόνου θυγατέρα Λαμπτρέως μητρὸς δὲ Αὐρηλίας Δηιδαμείας,κατὰ τὸ ἐπερώτημα ὁ σεμνός βουλή ὁ φ τὴν ἀφ ἑστιάω αὐρηλίαν παραμόναν αὐρηλίου παράμονος θυγάτηρ λαμπτρεύς μητρὸς δὲ αὐρηλίας δηιδαμεία,126,21
699,"ὦ μύσται, τότε μ’ εἴδετ’ ἀνακτόρου ἐκ προφανέντα
νυξὶν ἐν ἀργενναῖς, νῦν δὲ μεθημέριον
ἐκ προγόνων ῥητῆρα λόγοις ἐναγώνιον αἰεί·
τῶν ἀποπαυσάμενος θέσφατα νῦν ἰάχω.
οὔνομα δ’ ὅστις ἐγὼ μὴ δίζεο· θεσμὸς ἐκεῖνο
μυστικὸς ᾤχετ’ ἄγων εἰς ἅλα πορφυρέην.
ἀλλ’ ὅταν εἰς μακάρων ἔλθω καὶ μόρσιμον ἦμαρ,
λέξουσιν τότε δὴ πάντες ὅσοις μέλομαι.",ὦ μύσται τότε μ εἴδετ ἀνακτόρου ἐκ προφανέντα νυξὶν ἐν ἀργενναῖς νῦν δὲ μεθημέριον ἐκ προγόνων ῥητῆρα λόγοις ἐναγώνιον αἰεί τῶν ἀποπαυσάμενος θέσφατα νῦν ἰάχω οὔνομα δ ὅστις ἐγὼ μὴ δίζεο θεσμὸς ἐκεῖνο μυστικὸς ᾤχετ ἄγων εἰς ἅλα πορφυρέην ἀλλ ὅταν εἰς μακάρων ἔλθω καὶ μόρσιμον ἦμαρ λέξουσιν τότε δὴ πάντες ὅσοις μέλομαι,εἰμί μύστης τότε μ εἴδετ ἀνάκτορον ἐκ προφαίνω νυξὶν ἐν ἀργεννός νῦν δὲ μεθημέριος ἐκ πρόγονος ῥητήρ λόγος ἐναγώνιος ἀεί ὁ ἀποπαύω θέσφατος νῦν ἰάχω ὄνομα δ ὅστις ἐγὼ μὴ δίζω θεσμὸς ἐκεῖνος μυστικὸς ᾤχετ ἄγω εἰς ἅλς πορφύρεος ἀλλ ὅταν εἰς μάκαρ ἔρχομαι καὶ μόρσιμος ἦμαρ λέγω1 τότε δὴ πᾶς ὅσος μέλω,267,53
700,"ὦ μύσται, τότε μ’ εἴδετ’ ἀνακτόρου ἐκ προφανέντα
νυξὶν ἐν ἀργενναῖς, νῦν δὲ μεθημέριον
ἐκ προγόνων ῥητῆρα λόγοις ἐναγώνιον αἰεί·
τῶν ἀποπαυσάμενος θέσφατα νῦν ἰάχω.
οὔνομα δ’ ὅστις ἐγὼ μὴ δίζεο· θεσμὸς ἐκεῖνο
μυστικὸς ᾤχετ’ ἄγων εἰς ἅλα πορφυρέην.
ἀλλ’ ὅταν εἰς μακάρων ἔλθω καὶ μόρσιμον ἦμαρ,
λέξουσιν τότε δὴ πάντες ὅσοις μέλομαι.",ὦ μύσται τότε μ εἴδετ ἀνακτόρου ἐκ προφανέντα νυξὶν ἐν ἀργενναῖς νῦν δὲ μεθημέριον ἐκ προγόνων ῥητῆρα λόγοις ἐναγώνιον αἰεί τῶν ἀποπαυσάμενος θέσφατα νῦν ἰάχω οὔνομα δ ὅστις ἐγὼ μὴ δίζεο θεσμὸς ἐκεῖνο μυστικὸς ᾤχετ ἄγων εἰς ἅλα πορφυρέην ἀλλ ὅταν εἰς μακάρων ἔλθω καὶ μόρσιμον ἦμαρ λέξουσιν τότε δὴ πάντες ὅσοις μέλομαι,εἰμί μύστης τότε μ εἴδετ ἀνάκτορον ἐκ προφαίνω νυξὶν ἐν ἀργεννός νῦν δὲ μεθημέριος ἐκ πρόγονος ῥητήρ λόγος ἐναγώνιος ἀεί ὁ ἀποπαύω θέσφατος νῦν ἰάχω ὄνομα δ ὅστις ἐγὼ μὴ δίζω θεσμὸς ἐκεῖνος μυστικὸς ᾤχετ ἄγω εἰς ἅλς πορφύρεος ἀλλ ὅταν εἰς μάκαρ ἔρχομαι καὶ μόρσιμος ἦμαρ λέγω1 τότε δὴ πᾶς ὅσος μέλω,267,53
638,"vacat
[ἔδοξεν τ]ῶι δήμωι· Ἀραβιανὸ̣[ς ἦρχεν ․․․․c.8․․․․ ἐπρυ]-
[τάνευε]ν· Εὔτυχος ἐγραμ[μάτευεν· ․․․․c.8․․․․ ἐπεστά]-
[τει]· Δρυαντιανὸς ἄρχων̣ [τῶν Εὐμολπιδῶν εἶπεν]·
[ἐπει]δὴ καὶ διατελοῦμε̣[ν ἐν τοῖς νῦν καθάπερ] κ̣αὶ
[δ]ι̣ὰ τῶν παρῳχημένων [χρόνων τελοῦντες τὰ μυ]στήρι-
α, καὶ τὰ πάτρια προστάττ[ει τῶι γένει τῶν Εὐμο]λπιδῶν
πεφροντικένα̣ι ὅπως ἂν [ἐν κόσμωι ἀχθ]είη τὰ ἱερὰ
δεῦρο τ’ ἐκ τῆς̣ Ἐλευσεῖνο[ς καὶ πάλιν ἐκ το]ῦ̣ ἄστεως Ἐ%⁸⁰%⁸⁰-
λευσεῖνάδε, ἀγαθῆι τύχ[ηι δεδόχθαι] τ̣ῶι δήμωι προσ-
τάξαι τῶι κοσμητῆι τῶν [ἐφήβων κ]α̣τὰ τὰ ἀρχαῖα νόμι-
μα ἄ̣γειν Ἐλευσῖνάδε τοὺ[ς ἐφήβ]ους τῆι τρίτηι ἐπὶ δέ-
κ̣[α] τοῦ Βοηδρομιῶνος με[τὰ το]ῦ εἰθισμένου σχήμα%⁸⁰-
[τος] τῆς ἅμα ἱεροῖς πομπ[ῆς], ἵ̣να τῆι τετράδι ἐπὶ δέκα πα-
[ραπ]έμψωσιν τὰ ἱερὰ μέχ[ρι] τοῦ Ἐλευσεινίου τοῦ ὑπὸ v
[τῆι π]όλει, ὡς ἂν κόσμο[ς] τ̣ε πλείων καὶ φρουρὰ μείζων v
[περὶ] τὰ ἱερὰ ὑπάρχο[ι], ἐπειδὴ καὶ ὁ φαιδυντὴς τοῖν Θε%⁸⁰-
[οῖν] ἀγγέλλει κα̣τὰ τὰ πάτρια τῆι ἱερείαι τῆς Ἀθηνᾶς ὡς
[ἥκει τὰ] ἱερὰ κ[α]ὶ̣ ἡ παραπέμπουσα στρατιά· κατὰ τὰ αὐτὰ
[δὲ τῆι] ἐνάτηι ἐπὶ δέκα τοῦ Βοηδρομιῶνος προσ-
[τάξα]ι̣ τῶι κοσμητῆι τῶν ἐφήβων ἄγειν τοὺς ἐφή[βους]
[πάλιν Ἐ]λευσεῖνάδε μετὰ τοῦ αὐτοῦ σχήματος π̣[αραπέμ]-
[πο]ντας τὰ ἱερά· μέλειν δὲ τούτου τῶι κατ’ ἐν̣[ιαυτὸν]
κ̣οσμητῆι, ὅπως μηδέπ̣οτε τοῦτο ἐκλε̣[ιφθείη μη]-
δὲ ὀλιγωρηθείη ποτὲ τὰ τῆς εὐσεβείας [τῆς πρὸς τὼ Θε]-
ώ. παραπέμπειν δὲ τοὺς ἐφήβους π[άντας, ἔχοντας]
τὴν πανοπλίαν, ἐστεφανωμέν[ους μυρρίνης στεφά]-
νωι, βαδείζοντας ἐν τάξει. ἐπ[εὶ] δ[ὲ προστάττομεν τοῖς ἐ]-
φήβοις τὴν τοσαύτην ὁδοι̣π̣ορῆσαι π̣[ομπήν, αὐτοὺς]
καὶ θυσιῶν καὶ σπονδῶν καὶ παιάνων τῶ[ν κατὰ τὴν]
ὁδὸν μεθέξειν, ὡς ἂν τ̣ά τε ἱερὰ μετὰ φρουρᾶ[ς ἰσχυρο]-
τέρας καὶ πομπῆς μακροτέρας ἄγοιτο, v οἵ τε ἔφ[ηβοι]
παρακολουθοῦντες τῆι περὶ τὸ θεῖον τῆς πόλεως̣ [vv]
θεραπείαι καὶ ἄνδρες εὐσεβ̣έστεροι γείνοιντο· v μεθέ-
ξουσιν δὲ̣ καὶ οἱ ἔφηβοι πάντες τῶν τε ἄλλων ὧν ἂν v
παρέχ̣[ηι τ]οῖς Εὐμολπίδαις ὁ ἄρχων τοῦ γένους, καὶ τῆ̣[ς]
δ̣ι̣[αν]ο̣μῆς· γενέσθαι δὲ τὴν γνώμην ταύτην φα̣[νε%⁸⁰]-
[ρ]ὰν καὶ τῆι ἐξ Ἀρείου πάγου βουλῆι καὶ τῆι βουλ̣[ῆι] τῶν v
Φ v καὶ τῶι̣ ἱ̣εροφάντηι καὶ τῶι γένει τῶν Εὐ[μο]λ̣πιδῶν·
ἀναγράψαι̣ δὲ τὸ ψήφισμα τοῦτο τὸν̣ [τα]μία̣[ν τ]οῦ γέ%⁸⁰-
νους τῶν Εὐμολπιδῶν ἐν τρισὶν [στή]λ̣αις κα̣ὶ στῆσαι
τὴν μὲν ἐν Ἐλευσινίωι τῶι ὑπὸ̣ τ̣[ῆ]ι̣ πόλει, τὴν δὲ ἐν v
τῶι Διογ̣ενείωι, τὴν δὲ ἐν Ἐλ̣ευσεῖνι ἐν τῶι ἱερῶι πρὸ
τοῦ βου[λ]ευτηρίου.",ἔδοξεν τῶι δήμωι Ἀραβιανὸς ἦρχεν ἐπρυτάνευεν Εὔτυχος ἐγραμμάτευεν ἐπεστάτει Δρυαντιανὸς ἄρχων τῶν Εὐμολπιδῶν εἶπεν ἐπειδὴ καὶ διατελοῦμεν ἐν τοῖς νῦν καθάπερ καὶ διὰ τῶν παρῳχημένων χρόνων τελοῦντες τὰ μυστήρια καὶ τὰ πάτρια προστάττει τῶι γένει τῶν Εὐμολπιδῶν πεφροντικέναι ὅπως ἂν ἐν κόσμωι ἀχθείη τὰ ἱερὰ δεῦρο τ ἐκ τῆς Ἐλευσεῖνος καὶ πάλιν ἐκ τοῦ ἄστεως Ἐλευσεῖνάδε ἀγαθῆι τύχηι δεδόχθαι τῶι δήμωι προσ τάξαι τῶι κοσμητῆι τῶν ἐφήβων κατὰ τὰ ἀρχαῖα νόμιμα ἄγειν Ἐλευσῖνάδε τοὺς ἐφήβους τῆι τρίτηι ἐπὶ δέκα τοῦ Βοηδρομιῶνος μετὰ τοῦ εἰθισμένου σχήματος τῆς ἅμα ἱεροῖς πομπῆς ἵνα τῆι τετράδι ἐπὶ δέκα παραπέμψωσιν τὰ ἱερὰ μέχρι τοῦ Ἐλευσεινίου τοῦ ὑπὸ τῆι πόλει ὡς ἂν κόσμος τε πλείων καὶ φρουρὰ μείζων περὶ τὰ ἱερὰ ὑπάρχοι ἐπειδὴ καὶ ὁ φαιδυντὴς τοῖν Θεοῖν ἀγγέλλει κατὰ τὰ πάτρια τῆι ἱερείαι τῆς Ἀθηνᾶς ὡς ἥκει τὰ ἱερὰ καὶ ἡ παραπέμπουσα στρατιά κατὰ τὰ αὐτὰ δὲ τῆι ἐνάτηι ἐπὶ δέκα τοῦ Βοηδρομιῶνος προσ τάξαι τῶι κοσμητῆι τῶν ἐφήβων ἄγειν τοὺς ἐφήβους πάλιν Ἐλευσεῖνάδε μετὰ τοῦ αὐτοῦ σχήματος παραπέμποντας τὰ ἱερά μέλειν δὲ τούτου τῶι κατ ἐνιαυτὸν κοσμητῆι ὅπως μηδέποτε τοῦτο ἐκλειφθείη μηδὲ ὀλιγωρηθείη ποτὲ τὰ τῆς εὐσεβείας τῆς πρὸς τὼ Θε ώ παραπέμπειν δὲ τοὺς ἐφήβους πάντας ἔχοντας τὴν πανοπλίαν ἐστεφανωμένους μυρρίνης στεφάνωι βαδείζοντας ἐν τάξει ἐπεὶ δὲ προστάττομεν τοῖς ἐφήβοις τὴν τοσαύτην ὁδοιπορῆσαι πομπήν αὐτοὺς καὶ θυσιῶν καὶ σπονδῶν καὶ παιάνων τῶν κατὰ τὴν ὁδὸν μεθέξειν ὡς ἂν τά τε ἱερὰ μετὰ φρουρᾶς ἰσχυροτέρας καὶ πομπῆς μακροτέρας ἄγοιτο οἵ τε ἔφηβοι παρακολουθοῦντες τῆι περὶ τὸ θεῖον τῆς πόλεως θεραπείαι καὶ ἄνδρες εὐσεβέστεροι γείνοιντο μεθέξουσιν δὲ καὶ οἱ ἔφηβοι πάντες τῶν τε ἄλλων ὧν ἂν παρέχηι τοῖς Εὐμολπίδαις ὁ ἄρχων τοῦ γένους καὶ τῆς διανομῆς γενέσθαι δὲ τὴν γνώμην ταύτην φανερὰν καὶ τῆι ἐξ Ἀρείου πάγου βουλῆι καὶ τῆι βουλῆι τῶν Φ καὶ τῶι ἱεροφάντηι καὶ τῶι γένει τῶν Εὐμολπιδῶν ἀναγράψαι δὲ τὸ ψήφισμα τοῦτο τὸν ταμίαν τοῦ γέ νους τῶν Εὐμολπιδῶν ἐν τρισὶν στήλαις καὶ στῆσαι τὴν μὲν ἐν Ἐλευσινίωι τῶι ὑπὸ τῆι πόλει τὴν δὲ ἐν τῶι Διογενείωι τὴν δὲ ἐν Ἐλευσεῖνι ἐν τῶι ἱερῶι πρὸ τοῦ βουλευτηρίου,δοκέω ὁ δῆμος ἀραβιανὸς ἄρχω πρυτανεύω εὔτυχος γραμματεύω ἐπιστατέω δρυαντιανὸς ἄρχω ὁ εὐμολπίδαι εἶπον ἐπειδὴ καὶ διατελέω ἐν ὁ νῦν καθά καὶ διὰ ὁ παροίχομαι χρόνος τελέω τὰ μυστήριον καὶ τὰ πάτριος προστάσσω ὁ γένος ὁ εὐμολπίδαι φροντίζω ὅπως ἂν ἐν κόσμος ἄγω τὰ ἱερὰ δεῦρο τ ἐκ ὁ ἐλευσεῖνος καὶ πάλιν ἐκ ὁ ἄστυ ἐλευσεῖνάδε ἀγάω τυγχάνω δοκέω ὁ δῆμος προσ τάσσω ὁ κοσμητῆι ὁ ἔφηβος κατὰ τὰ ἀρχαῖος νόμιμος ἄγω ἐλευσῖνάδε τοὺς ἔφηβος ὁ τρίτος ἐπὶ δεκάω ὁ βοηδρομιών μετὰ ὁ ἐθίζω σχῆμα ὁ ἅμα ἱερόω πομπή ἵνα ὁ τετράς ἐπὶ δεκάω παραπέμπω τὰ ἱερὰ μέχρι ὁ ἐλευσεινίου ὁ ὑπὸ ὁ πολέω ὡς ἂν κόσμος τε πλέω καὶ φρουρὰ μέγας περὶ τὰ ἱερὰ ὑπάρχω ἐπειδὴ καὶ ὁ φαιδυντὴς ὁ θεός ἀγγέλλω κατὰ τὰ πάτριος ὁ ἱερείαι ὁ ἀθήνη ὡς ἥκω τὰ ἱερὰ καὶ ὁ παραπέμπω στρατία κατὰ τὰ αὐτὰ δὲ ὁ ἔνατος ἐπὶ δεκάω ὁ βοηδρομιών προσ τάσσω ὁ κοσμητῆι ὁ ἔφηβος ἄγω τοὺς ἔφηβος πάλιν ἐλευσεῖνάδε μετὰ ὁ αὐτός σχῆμα παραπέμπω τὰ ἱερά μέλω δὲ οὗτος ὁ κατ ἐνιαυτὸν κοσμητῆι ὅπως μηδέποτε οὗτος ἐκλείπω μηδὲ ὀλιγωρηθείη ποτὲ τὰ ὁ εὐσέβεια ὁ πρὸς τὼ θε ώ παραπέμπω δὲ τοὺς ἔφηβος πᾶς ἔχω τὴν πανοπλία στεφανόω μυρσίνη στέφανος βαδείζοντας ἐν τάσσω ἐπεὶ δὲ προστάσσω ὁ ἔφηβος τὴν τοσοῦτος ὁδοιπορέω πομπή αὐτοὺς καὶ θυσιάζω καὶ σπονδή καὶ παιάν ὁ κατὰ τὴν ὁδὸν μετέχω ὡς ἂν ὁ τε ἱερὰ μετὰ φρουρά ἰσχυρός καὶ πομπή μακρός ἄγω ὁ τε ἔφηβος παρακολουθέω ὁ περὶ τὸ θέω ὁ πόλις θεραπεία καὶ ἀνήρ εὐσεβής γείνοιντο μετέχω δὲ καὶ ὁ ἔφηβος πᾶς ὁ τε ἄλλος ὅς ἂν παρέχω ὁ εὐμολπίδαι ὁ ἄρχω ὁ γένος καὶ ὁ διανομεύς γίγνομαι δὲ τὴν γνώμη οὗτος φανερὰν καὶ ὁ ἐκ ἄρειος πάγος βουλή καὶ ὁ βουλή ὁ φ καὶ ὁ ἱεροφάντηι καὶ ὁ γένος ὁ εὐμολπίδαι ἀναγράφω δὲ τὸ ψήφισμα οὗτος τὸν τάμιας ὁ γε νους ὁ εὐμολπίδαι ἐν τρισὶν στήλη καὶ ἵστημι τὴν μὲν ἐν ἐλευσίνιος ὁ ὑπὸ ὁ πολέω τὴν δὲ ἐν ὁ διογενείωι τὴν δὲ ἐν ἐλευσεῖνι ἐν ὁ ἱερός πρὸ ὁ βουλευτήριον,1703,336
639,"Ὁνωρατιανὴν ❦
Πολυχαρμίδα
τὴν καὶ Φαιναρέ-
την Ὁνωρατιανοῦ
Πολυχάρμου v καὶ
Κλαυδίας Θεμιστο-
κλείας θυγατέρα,
Κλαυδίων Πραξα-
γόρου καὶ Φιλίππου
τῶν δᾳδουχησάν-
των ἀπόγονον,
τὴν ἀφ’ ἑστίας.",Ὁνωρατιανὴν Πολυχαρμίδα τὴν καὶ Φαιναρέτην Ὁνωρατιανοῦ Πολυχάρμου καὶ Κλαυδίας Θεμιστοκλείας θυγατέρα Κλαυδίων Πραξαγόρου καὶ Φιλίππου τῶν δᾳδουχησάντων ἀπόγονον τὴν ἀφ ἑστίας,ὁνωρατιανὴν πολυχαρμίδα τὴν καὶ φαιναρέτη ὁνωρατιανοῦ πολύχαρμος καὶ κλαυδίας θεμιστοκλείας θυγάτηρ κλαύδιος πραξαγόρου καὶ φίλιππος ὁ δᾳδουχησάντων ἀπόγονος τὴν ἀφ ἑστιάω,155,21
